t,x0,y0,px0,py0,x1,y1,px1,py1,x2,y2,px2,py2
15.95,-1.01249,-0.207536,-0.354792,0.450922,0.914351,0.297406,-0.599218,0.380413,0.0981435,-0.0898698,0.95401,-0.831335
15.96,-1.01599,-0.203019,-0.344466,0.452348,0.908291,0.30118,-0.612763,0.374369,0.107699,-0.0981611,0.957229,-0.826717
15.97,-1.01938,-0.198489,-0.334287,0.453663,0.902095,0.304893,-0.62642,0.367994,0.117288,-0.106404,0.960707,-0.821657
15.98,-1.02268,-0.193946,-0.324252,0.454876,0.895763,0.30854,-0.640181,0.361276,0.126913,-0.114594,0.964433,-0.816152
15.99,-1.02587,-0.189391,-0.314359,0.455991,0.889292,0.312118,-0.654039,0.354204,0.136577,-0.122727,0.968398,-0.810194
16,-1.02896,-0.184826,-0.304604,0.457014,0.882682,0.315624,-0.667983,0.346765,0.146281,-0.130798,0.972587,-0.80378
16.01,-1.03196,-0.180251,-0.294986,0.457953,0.875932,0.319054,-0.682002,0.338949,0.156028,-0.138803,0.976988,-0.796902
16.02,-1.03486,-0.175667,-0.2855,0.458811,0.869042,0.322403,-0.696087,0.330743,0.165821,-0.146736,0.981586,-0.789555
16.03,-1.03767,-0.171075,-0.276144,0.459596,0.86201,0.325669,-0.710223,0.322137,0.17566,-0.154594,0.986366,-0.781733
16.04,-1.04039,-0.166475,-0.266914,0.46031,0.854837,0.328846,-0.724398,0.313121,0.185548,-0.162371,0.991312,-0.773431
16.05,-1.04301,-0.161869,-0.257807,0.46096,0.847522,0.331931,-0.738599,0.303683,0.195486,-0.170062,0.996406,-0.764643
16.06,-1.04554,-0.157256,-0.24882,0.461549,0.840065,0.33492,-0.752808,0.293815,0.205476,-0.177664,1.00163,-0.755364
16.07,-1.04799,-0.152638,-0.23995,0.462083,0.832466,0.337807,-0.767012,0.283506,0.215519,-0.18517,1.00696,-0.74559
16.08,-1.05034,-0.148014,-0.231193,0.462565,0.824725,0.34059,-0.781191,0.27275,0.225616,-0.192576,1.01238,-0.735315
16.09,-1.05261,-0.143386,-0.222545,0.463,0.816842,0.343262,-0.795329,0.261537,0.235767,-0.199876,1.01787,-0.724536
16.1,-1.05479,-0.138754,-0.214003,0.463391,0.808818,0.34582,-0.809407,0.249861,0.245973,-0.207066,1.02341,-0.713251
16.11,-1.05689,-0.134118,-0.205564,0.463741,0.800654,0.34826,-0.823403,0.237716,0.256235,-0.214141,1.02897,-0.701457
16.12,-1.0589,-0.129479,-0.197223,0.464054,0.79235,0.350575,-0.837298,0.225097,0.266552,-0.221095,1.03452,-0.689152
16.13,-1.06083,-0.124837,-0.188977,0.464334,0.783908,0.352761,-0.85107,0.212002,0.276925,-0.227924,1.04005,-0.676336
16.14,-1.06268,-0.120193,-0.180824,0.464583,0.775329,0.354815,-0.864697,0.198427,0.287353,-0.234622,1.04552,-0.66301
16.15,-1.06445,-0.115546,-0.172758,0.464804,0.766614,0.35673,-0.878155,0.184371,0.297836,-0.241184,1.05091,-0.649175
16.16,-1.06614,-0.110897,-0.164776,0.465,0.757766,0.358502,-0.89142,0.169836,0.308372,-0.247606,1.0562,-0.634836
16.17,-1.06775,-0.106246,-0.156875,0.465173,0.748786,0.360127,-0.904469,0.154823,0.31896,-0.253881,1.06134,-0.619996
16.18,-1.06927,-0.101593,-0.14905,0.465326,0.739677,0.361599,-0.917276,0.139336,0.329598,-0.260006,1.06633,-0.604663
16.19,-1.07073,-0.0969392,-0.141299,0.465462,0.73044,0.362913,-0.929817,0.123381,0.340286,-0.265974,1.07112,-0.588843
16.2,-1.0721,-0.0922839,-0.133617,0.465581,0.72108,0.364066,-0.942066,0.106965,0.351021,-0.271782,1.07568,-0.572547
16.21,-1.0734,-0.0876276,-0.126002,0.465687,0.711599,0.365053,-0.953998,0.0900981,0.3618,-0.277425,1.08,-0.555785
16.22,-1.07462,-0.0829702,-0.118448,0.465781,0.702,0.365868,-0.965589,0.0727904,0.372621,-0.282898,1.08404,-0.538572
16.23,-1.07577,-0.0783119,-0.110952,0.465865,0.692287,0.366509,-0.976812,0.0550556,0.383481,-0.288197,1.08776,-0.520921
16.24,-1.07684,-0.0736529,-0.103511,0.46594,0.682464,0.366969,-0.987645,0.0369091,0.394376,-0.293317,1.09116,-0.502849
16.25,-1.07784,-0.0689931,-0.0961214,0.466009,0.672534,0.367247,-0.998063,0.018368,0.405304,-0.298254,1.09418,-0.484376
16.26,-1.07876,-0.0643327,-0.0887787,0.466071,0.662503,0.367337,-1.00804,-0.000548344,0.41626,-0.303004,1.09682,-0.465523
16.27,-1.07961,-0.0596717,-0.0814795,0.466129,0.652374,0.367236,-1.01756,-0.0198187,0.42724,-0.307564,1.09904,-0.44631
16.28,-1.08039,-0.0550101,-0.0742202,0.466184,0.642151,0.36694,-1.0266,-0.03942,0.438241,-0.31193,1.10082,-0.426764
16.29,-1.0811,-0.050348,-0.0669969,0.466236,0.631841,0.366447,-1.03514,-0.0593272,0.449257,-0.316099,1.10214,-0.406909
16.3,-1.08173,-0.0456854,-0.059806,0.466287,0.621449,0.365754,-1.04317,-0.0795136,0.460283,-0.320068,1.10297,-0.386774
16.31,-1.08229,-0.0410223,-0.0526439,0.466338,0.610978,0.364857,-1.05066,-0.0999508,0.471316,-0.323835,1.1033,-0.366387
16.32,-1.08278,-0.0363587,-0.0455067,0.466389,0.600435,0.363755,-1.0576,-0.120609,0.482349,-0.327396,1.1031,-0.34578
16.33,-1.0832,-0.0316945,-0.0383909,0.466441,0.589826,0.362445,-1.06398,-0.141457,0.493378,-0.33075,1.10237,-0.324984
16.34,-1.08355,-0.0270298,-0.0312926,0.466494,0.579156,0.360926,-1.06979,-0.162462,0.504397,-0.333896,1.10108,-0.304032
16.35,-1.08383,-0.0223646,-0.0242083,0.46655,0.56843,0.359196,-1.07502,-0.183591,0.5154,-0.336831,1.09923,-0.282958
16.36,-1.08404,-0.0176988,-0.0171342,0.466607,0.557655,0.357254,-1.07967,-0.20481,0.526381,-0.339555,1.0968,-0.261797
16.37,-1.08417,-0.0130325,-0.0100666,0.466667,0.546837,0.355099,-1.08373,-0.226084,0.537336,-0.342067,1.0938,-0.240583
16.38,-1.08424,-0.00836551,-0.0030019,0.466729,0.535981,0.352732,-1.0872,-0.247377,0.548257,-0.344367,1.0902,-0.219352
16.39,-1.08423,-0.0036979,0.0040637,0.466794,0.525093,0.350152,-1.09009,-0.268655,0.55914,-0.346454,1.08603,-0.198139
16.4,-1.08416,0.000970369,0.0111339,0.466862,0.514179,0.347359,-1.09239,-0.289882,0.569978,-0.348329,1.08126,-0.17698
16.41,-1.08401,0.00563933,0.0182123,0.466932,0.503245,0.344354,-1.09412,-0.311023,0.580765,-0.349994,1.07591,-0.155909
16.42,-1.08379,0.010309,0.0253027,0.467004,0.492297,0.341139,-1.09529,-0.332044,0.591496,-0.351448,1.06999,-0.13496
16.43,-1.0835,0.0149794,0.0324087,0.467079,0.481339,0.337713,-1.0959,-0.35291,0.602165,-0.352693,1.06349,-0.114169
16.44,-1.08314,0.0196506,0.0395341,0.467154,0.470379,0.33408,-1.09597,-0.373589,0.612766,-0.353731,1.05643,-0.0935653
16.45,-1.08271,0.0243225,0.0466825,0.467231,0.45942,0.330242,-1.09551,-0.394049,0.623294,-0.354564,1.04883,-0.0731821
16.46,-1.08221,0.0289952,0.0538577,0.467308,0.448468,0.326199,-1.09455,-0.414259,0.633742,-0.355195,1.04069,-0.0530491
16.47,-1.08164,0.0336687,0.0610634,0.467385,0.437529,0.321956,-1.0931,-0.434191,0.644107,-0.355625,1.03204,-0.0331946
16.48,-1.08099,0.0383429,0.0683032,0.467461,0.426606,0.317516,-1.09118,-0.453816,0.654383,-0.355859,1.02288,-0.0136455
16.49,-1.08027,0.0430179,0.075581,0.467535,0.415705,0.31288,-1.08883,-0.473108,0.664565,-0.355898,1.01325,0.00557295
16.5,-1.07948,0.0476936,0.0829003,0.467605,0.40483,0.308053,-1.08605,-0.492043,0.674648,-0.355747,1.00315,0.0244376
16.51,-1.07861,0.05237,0.090265,0.467672,0.393984,0.303039,-1.08288,-0.510598,0.684628,-0.355409,0.992619,0.0429269
16.52,-1.07767,0.057047,0.0976788,0.467732,0.383172,0.297842,-1.07935,-0.528754,0.6945,-0.354889,0.981671,0.0610216
16.53,-1.07666,0.0617246,0.105145,0.467786,0.372397,0.292464,-1.07548,-0.546491,0.704261,-0.354189,0.970332,0.0787043
16.54,-1.07557,0.0664028,0.112668,0.467832,0.361663,0.286912,-1.0713,-0.563792,0.713907,-0.353314,0.958627,0.0959595
16.55,-1.07441,0.0710813,0.120252,0.467868,0.350971,0.281188,-1.06683,-0.580642,0.723434,-0.35227,0.946579,0.112774
16.56,-1.07316,0.0757601,0.127899,0.467892,0.340326,0.275299,-1.06211,-0.597028,0.732839,-0.351059,0.934215,0.129136
16.57,-1.07185,0.0804391,0.135614,0.467903,0.329729,0.269248,-1.05717,-0.612939,0.742118,-0.349687,0.921559,0.145037
16.58,-1.07045,0.0851182,0.143401,0.467898,0.319183,0.26304,-1.05204,-0.628366,0.75127,-0.348158,0.908636,0.160468
16.59,-1.06898,0.0897971,0.151262,0.467876,0.308688,0.25668,-1.04673,-0.6433,0.760291,-0.346478,0.895472,0.175425
16.6,-1.06743,0.0944757,0.159203,0.467833,0.298248,0.250174,-1.0413,-0.657736,0.769179,-0.34465,0.882092,0.189903
16.61,-1.0658,0.0991538,0.167226,0.467769,0.287862,0.243526,-1.03575,-0.671668,0.777933,-0.34268,0.86852,0.203899
16.62,-1.06408,0.103831,0.175336,0.467679,0.277533,0.236741,-1.03011,-0.685094,0.78655,-0.340572,0.854779,0.217415
16.63,-1.06229,0.108507,0.183535,0.467563,0.26726,0.229824,-1.02443,-0.698011,0.795028,-0.338331,0.840893,0.230449
16.64,-1.06041,0.113182,0.191829,0.467415,0.257044,0.22278,-1.01871,-0.71042,0.803368,-0.335963,0.826884,0.243005
16.65,-1.05845,0.117856,0.20022,0.467235,0.246886,0.215615,-1.01299,-0.72232,0.811566,-0.333471,0.812775,0.255085
16.66,-1.05641,0.122527,0.208711,0.467017,0.236784,0.208334,-1.0073,-0.733713,0.819623,-0.330861,0.798585,0.266696
16.67,-1.05428,0.127196,0.217308,0.46676,0.22674,0.200941,-1.00164,-0.744601,0.827538,-0.328137,0.784336,0.277842
16.68,-1.05206,0.131862,0.226013,0.466459,0.216752,0.193442,-0.996059,-0.754988,0.83531,-0.325304,0.770046,0.28853
16.69,-1.04976,0.136525,0.23483,0.46611,0.206819,0.185841,-0.990563,-0.764878,0.842939,-0.322367,0.755732,0.298768
16.7,-1.04736,0.141184,0.243763,0.46571,0.19694,0.178144,-0.985177,-0.774275,0.850424,-0.319329,0.741414,0.308565
16.71,-1.04488,0.145839,0.252814,0.465254,0.187115,0.170356,-0.97992,-0.783184,0.857767,-0.316195,0.727106,0.317929
16.72,-1.04231,0.150489,0.261988,0.464739,0.177342,0.162481,-0.974812,-0.79161,0.864967,-0.31297,0.712824,0.326871
16.73,-1.03964,0.155134,0.271288,0.464159,0.167619,0.154524,-0.96987,-0.799559,0.872023,-0.309658,0.698582,0.3354
16.74,-1.03688,0.159773,0.280717,0.463509,0.157945,0.14649,-0.965111,-0.807037,0.878938,-0.306262,0.684394,0.343528
16.75,-1.03403,0.164404,0.290279,0.462785,0.148317,0.138383,-0.96055,-0.81405,0.885711,-0.302787,0.670272,0.351265
16.76,-1.03108,0.169028,0.299976,0.461981,0.138734,0.130209,-0.956203,-0.820604,0.892344,-0.299237,0.656227,0.358623
16.77,-1.02803,0.173644,0.309812,0.461092,0.129193,0.121971,-0.952081,-0.826705,0.898836,-0.295615,0.642269,0.365613
16.78,-1.02488,0.17825,0.31979,0.460111,0.119692,0.113675,-0.948199,-0.832358,0.905189,-0.291925,0.62841,0.372247
16.79,-1.02163,0.182846,0.329912,0.459033,0.110229,0.105324,-0.944568,-0.83757,0.911404,-0.28817,0.614656,0.378537
16.8,-1.01828,0.187431,0.340182,0.457852,0.100801,0.0969231,-0.941199,-0.842346,0.917482,-0.284354,0.601017,0.384494
16.81,-1.01483,0.192003,0.350602,0.45656,0.0914047,0.0884769,-0.938101,-0.846691,0.923424,-0.28048,0.587499,0.390131
16.82,-1.01127,0.196562,0.361175,0.455151,0.0820385,0.0799893,-0.935284,-0.85061,0.929232,-0.276551,0.574109,0.395459
16.83,-1.00761,0.201106,0.371902,0.453617,0.072699,0.0714646,-0.932755,-0.854108,0.934907,-0.272571,0.560852,0.40049
16.84,-1.00383,0.205634,0.382787,0.451952,0.0633834,0.0629071,-0.930521,-0.857188,0.940449,-0.268542,0.547734,0.405236
16.85,-0.99995,0.210145,0.39383,0.450147,0.0540886,0.0543209,-0.92859,-0.859854,0.945861,-0.264466,0.534759,0.409708
16.86,-0.995956,0.214637,0.405034,0.448194,0.0448116,0.04571,-0.926965,-0.86211,0.951144,-0.260347,0.521931,0.413916
16.87,-0.991849,0.219109,0.4164,0.446085,0.0355493,0.0370787,-0.925653,-0.863958,0.9563,-0.256188,0.509253,0.417874
16.88,-0.987628,0.223559,0.427929,0.44381,0.0262985,0.0284309,-0.924656,-0.8654,0.961329,-0.25199,0.496727,0.42159
16.89,-0.983291,0.227985,0.439622,0.441362,0.0170562,0.0197707,-0.923978,-0.866438,0.966234,-0.247756,0.484356,0.425076
16.9,-0.978836,0.232386,0.451479,0.438731,0.007819,0.0111021,-0.92362,-0.867073,0.971017,-0.243488,0.472141,0.428342
16.91,-0.974261,0.23676,0.463502,0.435906,-0.00141623,0.00242922,-0.923585,-0.867305,0.975677,-0.239189,0.460084,0.431399
16.92,-0.969565,0.241104,0.475689,0.432879,-0.0106527,-0.00624399,-0.923873,-0.867135,0.980218,-0.23486,0.448184,0.434256
16.93,-0.964747,0.245418,0.48804,0.429638,-0.0198937,-0.0149135,-0.924484,-0.866561,0.984641,-0.230504,0.436444,0.436923
16.94,-0.959805,0.249697,0.500555,0.426174,-0.0291424,-0.0235752,-0.925416,-0.865582,0.988947,-0.226122,0.424862,0.439408
16.95,-0.954736,0.253941,0.513231,0.422474,-0.038402,-0.0322251,-0.926669,-0.864197,0.993138,-0.221716,0.413438,0.441722
16.96,-0.94954,0.258147,0.526066,0.418529,-0.0476758,-0.0408591,-0.928238,-0.862402,0.997216,-0.217288,0.402172,0.443873
16.97,-0.944215,0.262312,0.539059,0.414327,-0.0569668,-0.0494732,-0.930122,-0.860196,1.00118,-0.212838,0.391063,0.445869
16.98,-0.938759,0.266433,0.552206,0.409856,-0.0662782,-0.0580631,-0.932315,-0.857574,1.00504,-0.20837,0.380109,0.447718
16.99,-0.933171,0.270509,0.565504,0.405104,-0.0756131,-0.0666246,-0.934813,-0.854533,1.00878,-0.203884,0.369309,0.449429
17,-0.927449,0.274535,0.578947,0.40006,-0.0849745,-0.0751537,-0.937609,-0.851068,1.01242,-0.199382,0.358662,0.451009
17.01,-0.921592,0.27851,0.592532,0.39471,-0.0943653,-0.083646,-0.940697,-0.847175,1.01596,-0.194864,0.348165,0.452464
17.02,-0.915598,0.282429,0.606252,0.389043,-0.103788,-0.0920972,-0.944068,-0.842846,1.01939,-0.190332,0.337816,0.453804
17.03,-0.909467,0.286291,0.620101,0.383045,-0.113247,-0.100503,-0.947715,-0.838078,1.02271,-0.185788,0.327613,0.455033
17.04,-0.903196,0.29009,0.634072,0.376705,-0.122743,-0.108859,-0.951626,-0.832864,1.02594,-0.181232,0.317555,0.456159
17.05,-0.896785,0.293825,0.648156,0.37001,-0.132279,-0.11716,-0.955793,-0.827198,1.02906,-0.176665,0.307637,0.457187
17.06,-0.890233,0.297491,0.662345,0.362947,-0.141859,-0.125403,-0.960202,-0.821072,1.03209,-0.172088,0.297857,0.458125
17.07,-0.883538,0.301084,0.676628,0.355503,-0.151483,-0.133582,-0.964841,-0.81448,1.03502,-0.167502,0.288214,0.458977
17.08,-0.8767,0.304601,0.690994,0.347667,-0.161155,-0.141692,-0.969697,-0.807416,1.03786,-0.162908,0.278702,0.459749
17.09,-0.869719,0.308037,0.705433,0.339425,-0.170877,-0.14973,-0.974754,-0.799871,1.0406,-0.158307,0.269321,0.460446
17.1,-0.862592,0.311389,0.71993,0.330766,-0.18065,-0.15769,-0.979996,-0.79184,1.04324,-0.153699,0.260066,0.461074
17.11,-0.85532,0.314652,0.734473,0.321679,-0.190477,-0.165567,-0.985407,-0.783316,1.0458,-0.149086,0.250934,0.461637
17.12,-0.847902,0.317823,0.749045,0.312152,-0.200359,-0.173356,-0.990968,-0.774291,1.04826,-0.144467,0.241923,0.462139
17.13,-0.840339,0.320896,0.763631,0.302175,-0.210296,-0.181053,-0.996659,-0.76476,1.05064,-0.139843,0.233028,0.462586
17.14,-0.83263,0.323866,0.778214,0.291737,-0.220292,-0.188651,-1.00246,-0.754717,1.05292,-0.135215,0.224246,0.462981
17.15,-0.824775,0.32673,0.792776,0.28083,-0.230346,-0.196147,-1.00835,-0.744157,1.05512,-0.130583,0.215575,0.463327
17.16,-0.816774,0.329483,0.807297,0.269445,-0.240459,-0.203534,-1.01431,-0.733075,1.05723,-0.125948,0.207009,0.46363
17.17,-0.808629,0.332119,0.821757,0.257574,-0.250632,-0.210808,-1.0203,-0.721467,1.05926,-0.121311,0.198547,0.463893
17.18,-0.800339,0.334634,0.836135,0.245212,-0.260865,-0.217964,-1.02632,-0.70933,1.0612,-0.116671,0.190184,0.464118
17.19,-0.791906,0.337023,0.850408,0.232352,-0.271158,-0.224995,-1.03233,-0.696662,1.06306,-0.112028,0.181917,0.46431
17.2,-0.783331,0.339281,0.864554,0.218992,-0.281511,-0.231897,-1.0383,-0.683463,1.06484,-0.107384,0.173742,0.464471
17.21,-0.774615,0.341403,0.878548,0.205128,-0.291924,-0.238664,-1.0442,-0.669732,1.06654,-0.102739,0.165656,0.464604
17.22,-0.76576,0.343384,0.892364,0.19076,-0.302395,-0.245292,-1.05002,-0.655471,1.06816,-0.0980923,0.157654,0.464712
17.23,-0.756768,0.345218,0.905979,0.175887,-0.312924,-0.251774,-1.05571,-0.640684,1.06969,-0.0934447,0.149734,0.464797
17.24,-0.74764,0.346902,0.919365,0.160514,-0.32351,-0.258105,-1.06126,-0.625376,1.07115,-0.0887963,0.141891,0.464862
17.25,-0.73838,0.348429,0.932496,0.144642,-0.33415,-0.264281,-1.06662,-0.609552,1.07253,-0.0841474,0.134123,0.464909
17.26,-0.72899,0.349795,0.945345,0.12828,-0.344842,-0.270296,-1.07177,-0.593221,1.07383,-0.0794982,0.126424,0.464941
17.27,-0.719474,0.350994,0.957884,0.111435,-0.355585,-0.276146,-1.07668,-0.576394,1.07506,-0.0748486,0.118792,0.464959
17.28,-0.709833,0.352023,0.970087,0.0941176,-0.366376,-0.281824,-1.08131,-0.559082,1.07621,-0.070199,0.111222,0.464964
17.29,-0.700072,0.352877,0.981927,0.0763399,-0.377211,-0.287327,-1.08564,-0.5413,1.07728,-0.0655493,0.103712,0.46496
17.3,-0.690194,0.35355,0.993377,0.0581168,-0.388088,-0.29265,-1.08963,-0.523064,1.07828,-0.0608998,0.0962569,0.464948
17.31,-0.680204,0.354039,1.00441,0.0394652,-0.399004,-0.297789,-1.09326,-0.504393,1.07921,-0.0562504,0.0888535,0.464928
17.32,-0.670106,0.354339,1.015,0.0204042,-0.409954,-0.302738,-1.0965,-0.485307,1.08006,-0.0516012,0.0814979,0.464903
17.33,-0.659904,0.354447,1.02513,0.00095504,-0.420934,-0.307495,-1.09932,-0.465828,1.08084,-0.0469523,0.0741865,0.464873
17.34,-0.649603,0.354358,1.03477,-0.0188587,-0.43194,-0.312055,-1.10168,-0.445981,1.08154,-0.0423038,0.0669155,0.46484
17.35,-0.639209,0.35407,1.04389,-0.0390115,-0.442967,-0.316414,-1.10357,-0.425793,1.08218,-0.0376555,0.0596812,0.464805
17.36,-0.628726,0.353578,1.05249,-0.0594757,-0.454011,-0.320571,-1.10497,-0.405293,1.08274,-0.0330077,0.0524799,0.464769
17.37,-0.618159,0.35288,1.06053,-0.080222,-0.465067,-0.32452,-1.10584,-0.38451,1.08323,-0.0283602,0.0453077,0.464732
17.38,-0.607515,0.351974,1.06801,-0.101219,-0.476128,-0.328261,-1.10617,-0.363476,1.08364,-0.023713,0.0381611,0.464696
17.39,-0.596799,0.350856,1.0749,-0.122434,-0.48719,-0.33179,-1.10594,-0.342226,1.08399,-0.0190662,0.0310362,0.46466
17.4,-0.586017,0.349525,1.08121,-0.143833,-0.498247,-0.335105,-1.10514,-0.320793,1.08426,-0.0144198,0.0239293,0.464626
17.41,-0.575175,0.347979,1.0869,-0.165381,-0.509293,-0.338206,-1.10374,-0.299213,1.08447,-0.00977373,0.0168367,0.464594
17.42,-0.564279,0.346217,1.09199,-0.18704,-0.520322,-0.34109,-1.10175,-0.277524,1.0846,-0.00512794,0.00975469,0.464564
17.43,-0.553335,0.344239,1.09646,-0.208774,-0.531328,-0.343756,-1.09914,-0.255762,1.08466,-0.000482447,0.00267949,0.464536
17.44,-0.54235,0.342042,1.10032,-0.230546,-0.542305,-0.346205,-1.09593,-0.233966,1.08465,0.00416279,-0.00439263,0.464511
17.45,-0.531329,0.339628,1.10356,-0.252316,-0.553246,-0.348435,-1.09209,-0.212173,1.08457,0.00880778,-0.0114654,0.464489
17.46,-0.520278,0.336996,1.10618,-0.274048,-0.564147,-0.350448,-1.08764,-0.190421,1.08442,0.0134526,-0.0185425,0.464469
17.47,-0.509205,0.334147,1.1082,-0.295703,-0.574999,-0.352244,-1.08257,-0.168749,1.0842,0.0180972,-0.0256278,0.464451
17.48,-0.498115,0.331082,1.10961,-0.317244,-0.585798,-0.353823,-1.07689,-0.147192,1.08391,0.0227416,-0.0327249,0.464436
17.49,-0.487013,0.327802,1.11044,-0.338634,-0.596537,-0.355188,-1.07061,-0.125788,1.08355,0.0273859,-0.0398376,0.464422
17.5,-0.475906,0.324309,1.1107,-0.359838,-0.60721,-0.356339,-1.06373,-0.104571,1.08312,0.03203,-0.0469696,0.464409
17.51,-0.464799,0.320605,1.1104,-0.380822,-0.617811,-0.357279,-1.05628,-0.0835758,1.08261,0.0366741,-0.0541247,0.464398
17.52,-0.453698,0.316692,1.10956,-0.401551,-0.628336,-0.35801,-1.04826,-0.0628345,1.08203,0.041318,-0.0613066,0.464386
17.53,-0.442607,0.312574,1.10821,-0.421995,-0.638777,-0.358536,-1.03969,-0.0423782,1.08138,0.0459618,-0.068519,0.464373
17.54,-0.431533,0.308253,1.10636,-0.442123,-0.649129,-0.358858,-1.03059,-0.0222359,1.08066,0.0506054,-0.0757657,0.464359
17.55,-0.42048,0.303732,1.10404,-0.461907,-0.659388,-0.35898,-1.02099,-0.00243504,1.07987,0.055249,-0.0830504,0.464342
17.56,-0.409453,0.299014,1.10127,-0.481321,-0.669549,-0.358907,-1.01089,0.0169993,1.079,0.0598923,-0.090377,0.464321
17.57,-0.398455,0.294105,1.09809,-0.50034,-0.679606,-0.358641,-1.00034,0.0360439,1.07806,0.0645354,-0.097749,0.464296
17.58,-0.387491,0.289008,1.09451,-0.518942,-0.689556,-0.358186,-0.989343,0.0546778,1.07705,0.0691782,-0.10517,0.464264
17.59,-0.376565,0.283726,1.09058,-0.537107,-0.699393,-0.357547,-0.977936,0.0728823,1.07596,0.0738207,-0.112644,0.464225
17.6,-0.365679,0.278266,1.08632,-0.554817,-0.709115,-0.356728,-0.966141,0.0906407,1.07479,0.0784627,-0.120175,0.464177
17.61,-0.354838,0.27263,1.08175,-0.572056,-0.718716,-0.355734,-0.953985,0.107939,1.07355,0.0831042,-0.127767,0.464117
17.62,-0.344044,0.266824,1.07692,-0.58881,-0.728194,-0.354569,-0.941496,0.124764,1.07224,0.087745,-0.135423,0.464045
17.63,-0.3333,0.260854,1.07185,-0.605066,-0.737546,-0.353239,-0.9287,0.141108,1.07085,0.0923851,-0.143146,0.463959
17.64,-0.322607,0.254723,1.06657,-0.620816,-0.746768,-0.351747,-0.915625,0.15696,1.06938,0.0970242,-0.150941,0.463856
17.65,-0.311969,0.248437,1.06111,-0.63605,-0.755858,-0.3501,-0.902298,0.172316,1.06783,0.101662,-0.158812,0.463734
17.66,-0.301385,0.242002,1.05551,-0.650763,-0.764814,-0.348301,-0.888744,0.187172,1.0662,0.106299,-0.166762,0.463591
17.67,-0.290858,0.235422,1.04978,-0.66495,-0.773633,-0.346356,-0.87499,0.201526,1.06449,0.110934,-0.174794,0.463424
17.68,-0.280389,0.228703,1.04397,-0.678607,-0.782314,-0.34427,-0.861061,0.215376,1.0627,0.115567,-0.182913,0.463231
17.69,-0.269979,0.22185,1.03811,-0.691734,-0.790855,-0.342049,-0.846983,0.228725,1.06083,0.120199,-0.191123,0.463009
17.7,-0.259627,0.214868,1.0322,-0.704329,-0.799254,-0.339696,-0.832778,0.241575,1.05888,0.124828,-0.199426,0.462754
17.71,-0.249335,0.207763,1.0263,-0.716394,-0.80751,-0.337217,-0.81847,0.253929,1.05685,0.129454,-0.207826,0.462465
17.72,-0.239101,0.200541,1.02041,-0.727931,-0.815623,-0.334617,-0.804081,0.265794,1.05472,0.134077,-0.216327,0.462137
17.73,-0.228927,0.193205,1.01457,-0.738943,-0.823592,-0.331901,-0.789632,0.277176,1.05252,0.138696,-0.224933,0.461767
17.74,-0.21881,0.185762,1.00879,-0.749434,-0.831416,-0.329074,-0.775144,0.288083,1.05023,0.143312,-0.233648,0.461351
17.75,-0.208751,0.178216,1.00311,-0.759407,-0.839095,-0.32614,-0.760635,0.298522,1.04785,0.147923,-0.242474,0.460886
17.76,-0.198748,0.170573,0.997538,-0.76887,-0.846628,-0.323103,-0.746123,0.308503,1.04538,0.15253,-0.251415,0.460367
17.77,-0.1888,0.162839,0.9921,-0.777827,-0.854017,-0.31997,-0.731626,0.318037,1.04282,0.157131,-0.260474,0.45979
17.78,-0.178906,0.155017,0.986814,-0.786284,-0.861261,-0.316743,-0.717158,0.327133,1.04017,0.161726,-0.269656,0.459151
17.79,-0.169064,0.147113,0.981699,-0.794248,-0.86836,-0.313427,-0.702736,0.335803,1.03742,0.166314,-0.278963,0.458444
17.8,-0.159272,0.139132,0.97677,-0.801725,-0.875316,-0.310027,-0.688372,0.344059,1.03459,0.170895,-0.288398,0.457666
